Id,Rating
26396-85,58
26569-85,26
26680-85,58
26728-85,6
33871-85,26
28213-86,24
29134-86,24
28104-87,10
28336-87,52
29373-87,30
28139-89,60
29963-90,58
29980-90,58
27826-91,46
28704-91,56
30054-91,50
30407-91,2
28048-92,28
30466-93,50
31140-93,60
30194-97,2
30959-97,28
29967-98,2
28514-99,44
27846-100,14
28526-101,42
29749-102,2
30897-102,44
31912-102,46
29391-103,16
32017-103,2
32081-103,34
30616-104,54
30850-105,58
30451-106,54
30616-106,24
30813-106,32
36916-146,22
37811-146,18
38057-146,26
38073-146,12
36075-147,8
37249-147,60
37466-147,40
37710-147,14
50110-176,56
50898-176,46
50868-177,46
50374-178,34
50920-179,18
50475-181,36
41253-155,52
42519-156,52
42631-156,6
42647-156,4
42380-157,42
41713-158,38
42545-159,6
41978-160,26
42017-160,4
42389-160,0
42963-160,22
41932-161,16
41933-161,26
41828-162,38
41956-162,56
42782-162,10
43327-163,10
44858-163,4
45183-163,12
45228-163,36
45260-163,0
43745-164,52
44550-164,22
45123-166,0
45155-166,28
45155-168,24
43640-169,14
43641-169,36
45415-169,32
47263-170,10
45519-171,22
47746-172,10
47756-172,12
47344-182,58
48603-183,12
49187-183,10
148-1,60
1097-1,50
38608-1,58
38830-1,20
38831-1,50
39579-1,18
40246-1,16
40397-1,30
1262-3,30
1469-3,52
40036-150,6
40180-150,18
40831-150,6
39691-151,58
2428-4,42
2618-4,36
3938-4,38
3950-4,52
2529-5,36
2675-5,40
3889-5,14
4054-7,8
2835-8,0
22389-69,48
23312-69,32
24585-69,42
24672-70,40
49379-173,14
47710-174,40
49268-174,52
48399-175,2
1975-9,14
2071-9,8
3836-9,8
4950-9,56
4958-9,44
2621-10,60
2776-10,26
5194-10,22
5558-10,56
5452-11,22
36385-11,2
37308-11,52
37649-11,34
37822-11,14
38264-11,34
2119-12,16
4842-12,34
36510-12,6
38215-12,12
1808-13,46
2161-13,40
4607-13,22
6479-14,54
6771-14,12
6117-15,32
6362-15,12
6978-16,28
38530-148,56
38658-148,16
39010-148,52
39657-148,14
5812-17,60
8295-17,56
8857-17,26
8606-18,60
7540-19,4
7731-19,22
8338-19,32
8651-19,16
6876-21,32
9157-21,4
9453-21,8
9468-21,8
8193-25,16
9816-25,2
10528-26,56
10686-26,40
35086-140,18
35407-140,52
35601-140,50
35786-141,40
35549-142,34
35557-142,46
34208-143,58
35298-143,40
35441-143,0
35636-143,0
35694-144,20
7993-28,40
9918-28,48
8018-29,26
40633-153,50
40270-154,56
11531-30,34
12212-30,50
12659-31,52
29360-94,8
30754-94,2
29477-95,26
30811-95,20
31012-95,50
29574-96,56
30315-96,34
31492-96,50
12119-33,24
16979-41,30
16756-43,42
14710-35,44
16070-35,40
34186-134,48
33650-135,20
33399-136,0
35108-136,14
33658-137,8
34833-137,40
34841-137,10
33293-138,38
34197-138,56
34775-138,0
34841-139,10
34969-139,22
15892-36,42
16749-37,6
17941-44,42
18815-44,38
17157-45,48
17449-45,30
17481-45,4
19078-45,54
18709-46,44
18475-22,50
19042-47,50
20118-47,16
17301-48,30
18011-48,12
21995-48,58
19710-49,0
19711-49,12
20106-49,60
20331-49,8
17125-51,54
18564-51,24
19248-51,8
19679-51,20
20066-51,26
21360-60,46
22548-60,46
18083-52,42
20783-52,56
20854-52,58
20034-53,60
32641-53,46
19637-54,28
20432-54,32
20676-54,20
20881-54,46
17849-55,56
17983-55,20
19710-55,4
20777-55,42
32673-55,48
32668-107,42
32493-111,34
32555-112,54
32271-114,56
32811-115,12
32588-116,32
32912-118,2
33104-118,60
32719-119,0
33111-119,16
33208-120,60
32729-124,58
32799-130,52
32667-132,54
33100-132,30
19014-57,10
19015-57,26
19047-57,6
17419-58,4
18698-58,34
20148-58,20
21079-58,34
18299-59,44
19556-59,20
20780-59,2
21512-61,60
23148-61,0
24209-61,14
21360-62,26
23249-62,26
21638-63,28
23066-63,56
21736-64,28
22915-64,52
23106-65,50
23257-65,46
23459-66,14
23523-66,60
23312-67,8
23317-71,30
24589-71,58
25396-72,58
25185-73,20
22159-74,10
23968-75,4
22759-77,14
22853-77,54
24479-78,50
26766-79,48
26857-79,30
26340-80,40
26415-80,14
26479-80,52
26977-83,26
27358-83,56
26167-84,52
26359-84,26
26705-84,2
26721-84,48
27267-84,2
25897-85,4
26145-85,2
27811-86,34
27815-86,20
27872-87,50
30456-88,20
30515-88,56
29926-89,48
30855-89,10
29006-90,2
30237-90,12
30376-90,28
29382-91,42
29743-92,0
30594-92,58
28537-97,18
29755-97,6
31674-98,54
31738-98,40
31778-98,6
31852-98,52
32176-98,18
30628-99,12
28462-100,44
31587-100,2
31159-101,52
32118-101,46
29856-102,16
31745-102,38
28901-103,46
31628-103,24
29839-104,40
31790-104,48
31269-105,8
30978-106,60
31042-106,28
31982-106,6
36959-146,32
37611-146,30
37627-146,2
37739-146,8
36469-147,48
47337-176,30
49614-176,30
50500-177,32
49218-179,24
50232-179,46
49317-180,52
42127-155,26
42298-155,58
41396-156,56
42549-156,0
41789-157,60
42080-157,4
42197-158,50
42890-158,36
43301-158,30
42544-159,42
43215-160,38
41430-161,32
41492-161,14
42663-161,18
42791-161,50
42909-161,4
42941-161,56
41989-162,54
42136-162,14
42545-162,34
43398-163,32
43430-163,16
43872-163,60
44000-163,60
44136-163,42
43431-165,52
44358-165,22
44800-166,58
43447-168,54
46910-170,10
1073-0,24
838-1,40
839-1,42
38647-1,18
39478-150,28
38409-151,40
1892-4,48
1947-4,24
2509-4,20
1992-5,20
1996-5,24
2554-5,10
3704-5,48
2655-6,10
4623-8,58
5078-8,0
24280-68,6
24960-68,24
24239-69,60
21312-70,18
24671-70,24
24960-70,36
49831-173,28
50076-173,60
48531-174,38
48302-175,20
49240-175,56
49360-175,46
49392-175,14
49959-175,16
2296-10,44
3822-10,10
2004-11,24
3983-11,50
4304-11,22
5163-11,22
4023-12,42
4204-12,42
36913-12,6
2599-13,6
4522-13,52
5380-13,30
5939-14,44
6558-14,40
6958-15,36
5923-16,60
7059-16,48
7149-16,60
7355-16,42
38713-148,40
38717-148,54
7918-17,54
7708-18,48
7089-19,38
8583-19,36
9145-20,2
9425-20,14
6397-21,40
7440-21,38
7441-21,28
6381-23,60
7594-23,42
9887-23,22
7047-24,26
8874-25,46
34009-140,56
35835-141,30
36028-141,16
33276-142,56
35099-142,46
34617-143,26
35835-143,0
34215-144,0
34231-144,48
34361-144,2
34734-144,18
35610-144,32
35230-145,44
35246-145,58
9595-28,2
10558-28,46
10767-28,32
11007-28,10
39957-152,60
40442-152,60
40853-152,16
40647-153,12
40529-154,6
12209-30,54
12457-30,58
13904-34,0
13239-31,2
13531-31,32
11428-32,38
12245-32,48
13434-32,32
32035-94,18
29013-95,16
31549-95,22
31761-95,36
28481-96,50
29692-96,30
29732-96,30
11532-33,52
15425-35,16
16514-35,14
34246-135,38
34381-135,46
33687-136,30
34358-136,54
34486-136,54
34358-138,30
34366-138,2
34494-138,34
34665-138,28
15408-36,24
16660-40,8
17952-44,40
17178-45,56
17867-45,46
18175-45,20
17527-46,22
17952-46,12
18327-46,4
18393-46,54
19646-47,46
20056-47,6
19376-48,18
21943-48,56
21975-48,0
23036-48,26
18959-49,18
19611-49,42
18692-50,28
19344-50,50
19541-50,60
19897-50,30
18752-51,38
19942-51,44
21417-60,40
20162-52,26
20583-52,52
33221-52,10
33070-53,48
20538-55,28
32594-55,2
32322-107,0
32569-107,36
33083-111,18
32262-115,60
32875-119,50
32787-121,14
32582-122,0
33054-123,12
33089-123,18
32439-129,36
32191-132,4
32211-133,12
32215-133,0
32738-133,12
33110-133,42
19684-56,10
17721-57,48
18182-57,34
19350-57,42
20307-57,0
20449-57,8
20648-57,24
21174-57,0
18551-59,54
19060-59,2
23962-61,22
23494-62,10
24035-62,28
23635-63,36
23837-64,8
23294-65,38
24179-65,10
22938-66,12
23945-66,8
23691-67,42
24179-67,42
23331-72,58
23387-72,26
25116-73,58
21769-75,6
23424-75,26
24649-75,24
23931-76,24
21353-78,10
26125-79,52
26317-79,30
26376-79,60
26432-79,58
26720-79,58
27059-79,46
25474-80,56
26379-80,50
27230-81,2
27603-81,28
26140-83,50
26728-84,60
26744-84,2
27009-84,28
25665-85,2
26591-85,44
26687-85,14
33354-85,42
27984-86,2
28066-87,44
28078-87,46
27764-88,16
29720-90,2
30054-90,34
30802-90,54
29700-91,58
29716-91,54
30884-91,24
27965-92,32
30020-92,22
30095-92,18
30579-92,26
30877-92,12
30348-93,8
31768-98,60
29494-99,40
30218-99,14
31715-99,56
31755-99,46
32065-99,46
29446-100,34
30914-100,18
32112-100,36
29527-101,52
28757-102,52
29510-102,6
32048-102,4
27935-103,42
29680-104,38
31772-104,6
29101-105,26
31727-105,4
29616-106,0
30091-106,22
31995-106,16
32160-106,26
37838-146,38
36741-147,56
47514-176,10
50868-176,10
47590-177,4
50433-177,12
47473-178,36
48996-178,0
49158-178,52
49377-178,22
49505-178,0
50200-178,28
50766-179,24
49285-181,14
50897-181,36
50927-181,32
42617-155,10
41713-157,22
42268-158,10
42396-158,12
42734-158,58
41466-159,12
41644-159,10
42519-159,34
43042-159,50
42917-160,34
42835-161,14
41694-162,8
41703-162,52
42514-162,58
44606-163,58
43475-164,30
43615-164,36
45150-164,0
44066-165,54
44307-165,40
44957-166,14
44989-166,14
44311-167,36
43640-168,48
44172-168,16
44289-168,42
44989-168,32
43934-169,38
44549-169,46
45123-169,32
45251-169,36
46392-170,32
45823-171,50
48973-172,48
50792-182,54
50924-182,30
48168-183,40
49622-183,0
50637-183,54
91-0,38
759-0,20
1423-1,56
1111-2,46
40268-150,14
40931-150,16
40410-151,44
2722-4,10
2018-5,24
3037-6,50
3073-6,22
3235-6,22
2487-7,42
3738-8,42
5002-8,6
21693-68,6
22346-68,52
23312-68,30
22663-70,44
24930-70,40
47981-174,36
49690-174,60
49650-175,48
1856-9,60
2895-10,42
5099-10,40
2118-11,54
4683-11,54
5359-11,48
36299-11,38
1974-12,36
2070-12,2
3694-12,14
5234-12,40
37007-12,38
6470-15,28
38902-148,60
39126-148,42
38936-149,22
6269-17,26
7568-18,46
8653-18,56
8248-19,30
9527-20,16
8248-21,56
8249-21,46
9407-21,26
9553-21,0
9553-23,0
9002-24,48
9685-24,2
5913-25,18
6774-25,32
9625-25,44
6426-26,58
9625-27,2
33229-140,46
35298-140,32
33379-142,10
35448-142,60
35859-142,60
35987-142,16
33979-143,12
35886-143,6
35409-144,54
35798-144,58
35949-144,0
35586-145,2
35889-145,32
6030-28,38
8843-28,48
39529-153,32
40690-153,18
39804-154,16
13402-31,22
11231-32,36
11263-32,50
12657-32,30
13483-32,30
28925-94,52
29618-94,16
29967-94,14
31379-94,38
29791-95,46
31005-95,30
31069-95,54
30992-96,54
11126-33,30
16949-42,2
15032-35,34
34163-134,28
34167-134,24
33473-135,8
33477-135,40
34643-135,56
35054-135,46
33581-136,20
34163-136,22
34736-136,12
34840-136,4
33635-137,54
33794-137,46
34197-137,6
33921-138,18
34597-138,56
34832-138,0
33686-139,26
14297-36,18
16686-38,42
17448-44,28
17606-44,50
17787-44,60
18883-44,30
18701-45,38
18783-45,44
18815-45,40
17480-46,26
20195-22,52
20215-22,10
18014-47,48
20434-47,28
18556-48,2
21594-48,0
17228-49,36
18010-49,18
18463-49,60
19782-49,50
19665-50,14
17229-51,0
18924-51,12
19147-51,18
19446-51,36
20005-51,4
22119-60,12
17852-52,0
19402-52,12
19710-52,42
20109-52,10
18083-53,48
20751-53,34
20913-53,42
19710-54,0
20783-55,8
32190-107,24
32450-108,0
32592-109,54
32558-112,2
32809-116,22
33179-117,10
33170-118,28
33001-122,36
32860-124,8
32513-126,38
33219-126,10
32961-127,12
33118-127,8
32487-128,42
32712-132,42
32671-133,58
21119-56,26
21176-56,58
17751-57,6
20074-57,26
18552-58,24
19074-58,24
19106-58,10
21229-58,52
17592-59,30
17719-59,60
17751-59,58
20479-59,58
22957-61,46
23466-61,56
23498-61,50
22806-62,2
23098-62,28
21994-63,50
22078-63,60
22957-63,2
22238-64,28
23358-64,2
23611-64,44
23803-64,14
23654-66,42
23697-66,2
23761-66,44
23924-66,46
21674-67,16
22042-72,2
23354-72,34
24470-73,54
24843-73,58
21881-74,54
24212-76,24
24745-76,32
25252-76,22
22399-78,18
22908-78,26
23118-78,12
25687-79,8
27106-79,60
27374-80,40
27207-82,14
27481-82,56
26399-83,46
26780-83,46
27287-85,34
33950-85,18
35250-85,36
27762-86,52
27774-86,52
27817-86,6
28876-86,4
27894-87,42
28260-87,38
29362-87,6
29967-88,26
30049-88,4
28790-89,0
30220-89,22
30301-89,16
29382-90,26
28834-91,38
29300-91,56
30301-91,10
28186-92,10
31005-93,4
27797-97,12
28522-97,36
30612-97,0
31422-98,52
30241-99,22
31284-99,0
31776-99,28
28592-100,24
29050-100,14
29945-100,36
30575-100,32
30922-101,10
29763-102,22
30124-102,10
30463-104,12
28281-105,58
29387-105,12
30054-105,10
28682-106,34
31267-106,50
31903-106,34
37866-146,14
38117-147,8
50447-176,52
47317-177,58
50876-179,58
48699-180,30
49421-180,36
50271-181,0
42661-155,54
42208-156,40
42196-157,14
42325-157,14
42080-158,36
42875-158,48
42240-159,16
41034-161,42
41702-161,32
42513-161,38
42574-162,46
44908-163,32
45036-163,36
44140-164,32
43643-166,50
44026-166,48
44543-166,54
45171-166,30
44562-167,40
43855-168,0
44943-169,54
46663-171,22
47539-172,0
48960-172,48
48009-183,46
50786-183,40
50896-183,28
23-0,10
486-0,36
1388-1,44
39352-1,44
218-3,16
425-3,46
1282-3,46
38388-150,18
40848-150,6
38495-151,2
38511-151,30
1996-4,36
3412-4,28
3513-5,10
3808-5,28
1992-6,0
2755-6,52
3412-6,14
5073-7,32
4165-8,12
24921-68,28
23442-69,58
24552-69,8
22998-70,34
24358-70,28
24538-70,20
2290-11,0
2298-11,26
3516-11,4
4022-11,10
5124-11,52
37236-11,54
3982-12,28
4064-12,56
4312-12,60
5530-12,16
3156-13,10
5781-15,6
6043-16,12
6791-16,46
40011-148,44
39888-149,8
7801-17,24
7399-18,46
7550-18,20
7282-21,54
10007-21,18
10343-21,48
7440-22,52
7594-22,52
7610-22,48
7918-22,18
10186-22,30
10202-22,34
6690-23,6
9144-23,50
5683-24,2
9874-24,14
6084-25,24
10849-25,40
10301-26,42
6635-27,18
7063-27,28
10766-27,40
10833-27,48
34237-140,24
34998-140,20
35649-140,20
35657-140,24
35698-141,10
34087-142,48
35556-143,10
33842-145,58
34788-145,0
35408-145,6
35536-145,24
9772-29,60
10892-29,18
38997-152,24
40545-153,36
40152-154,28
40166-154,60
40209-154,38
40225-154,20
40819-154,56
12788-31,46
12590-32,14
13209-32,16
30725-94,44
31690-94,10
28219-96,24
29986-96,50
14310-35,22
15233-35,22
33303-134,42
34335-135,42
35020-136,6
33687-137,6
34188-139,52
34330-139,30
16720-39,44
18439-44,40
17326-45,36
18393-45,60
18416-45,48
18424-45,60
18068-46,42
18292-46,40
18787-46,54
19557-22,54
18275-47,48
19655-47,38
19663-47,36
22193-48,2
17926-49,14
19318-49,40
19865-49,38
18138-50,28
19538-50,60
19541-51,42
20161-51,22
22316-60,26
22727-60,46
22759-60,56
20100-52,30
33119-52,16
18286-53,56
19390-53,46
20579-53,26
32952-53,0
17877-54,0
18695-55,48
20461-55,2
20579-55,18
32742-55,32
32925-55,44
32953-55,58
32205-107,2
33167-111,46
32293-112,32
32714-112,10
32867-112,60
32877-112,60
32313-113,16
32262-114,12
32714-114,6
32908-117,54
32807-120,58
32210-122,0
32981-122,2
32972-123,32
32577-124,38
33164-124,48
32232-127,32
33180-129,18
32587-132,16
33157-132,22
33121-133,36
21101-56,50
17222-57,30
18064-57,30
19726-57,52
19868-57,16
18467-58,14
20541-58,38
17173-59,46
17397-59,30
17955-59,54
20500-59,54
21214-59,30
22307-61,2
22448-61,34
23086-61,28
23687-61,24
23719-61,8
23860-61,40
24152-61,56
24184-61,46
23127-62,20
23452-62,22
23861-63,12
24034-63,4
24228-63,54
22383-64,46
23027-64,6
23067-64,18
23693-66,56
23442-67,0
22266-71,26
21926-72,18
23341-72,42
21405-73,28
23387-73,50
23472-73,60
24076-74,30
24234-74,38
25124-74,44
25308-74,40
25316-74,26
21764-75,52
23266-75,10
24864-75,48
23432-76,28
23796-76,2
22327-77,0
25164-77,36
21753-78,18
23165-78,60
24225-78,50
26339-79,14
26678-79,0
26686-79,12
25918-81,18
27103-81,36
26999-85,4
27252-85,12
34292-85,0
35688-85,12
35692-85,42
35704-85,10
35936-85,48
28358-86,34
28388-86,42
28995-86,0
29307-86,8
28297-87,24
28548-87,0
28800-87,54
29505-88,2
29554-88,22
29965-88,10
30157-88,28
30177-89,36
30330-89,8
30877-89,38
30288-90,10
28042-91,12
30816-91,8
30528-93,42
31548-97,42
28707-98,58
30218-98,26
31717-100,58
31945-100,6
29881-101,26
31056-102,24
28135-103,24
31430-103,10
28629-104,52
30056-104,30
32126-105,60
29099-106,58
30335-106,58
37798-146,46
37335-147,56
50627-177,50
50743-178,2
50894-178,28
50476-179,50
50659-179,60
50600-180,2
42548-155,28
40981-156,2
41408-157,44
42194-157,14
42904-157,42
43112-157,2
43129-157,44
43316-159,46
42115-160,16
42583-161,2
43312-161,34
41926-162,54
43095-162,58
44710-163,54
44139-164,24
45307-164,32
43668-165,22
44707-165,18
44828-165,26
44884-166,12
44933-166,8
44707-167,60
44953-167,40
44517-169,14
50275-182,56
47884-183,46
49711-183,46
50867-183,34
402-0,28
863-0,4
1600-1,24
39581-1,50
40233-1,20
39591-150,4
40893-150,26
40323-151,0
40773-151,42
2218-5,16
3033-5,26
1927-6,12
2826-6,60
4944-7,6
4948-7,50
23904-68,2
22074-69,12
24305-69,20
22492-70,30
22959-70,32
24880-70,30
24884-70,60
49609-173,46
48089-174,20
49930-175,60
2542-9,52
4052-9,24
4135-9,38
4142-9,20
5232-9,50
2022-10,58
3295-10,24
4742-10,8
4832-10,24
5041-10,48
3036-11,48
3377-11,46
4045-11,4
36252-11,12
4685-12,4
6519-15,52
6878-15,26
7028-15,18
38824-148,12
39379-148,18
39514-148,6
40053-148,16
39966-149,22
7543-17,58
7113-18,54
8548-18,50
6934-19,4
6935-21,4
7211-21,60
7627-22,12
8252-22,34
10235-22,26
8742-24,58
9252-24,22
9624-24,48
8190-25,14
5698-26,18
10270-27,36
34623-140,44
33566-141,8
34245-141,14
34657-141,2
35627-141,38
34128-142,2
35256-142,6
34515-143,20
34724-143,30
35736-144,42
34705-145,56
35468-145,52
35713-145,56
10371-28,56
8017-29,48
8033-29,26
9510-29,18
40098-152,34
40399-152,4
38498-153,20
40575-153,8
38625-154,40
11644-30,44
11838-30,24
12936-30,30
15449-34,22
11922-31,42
13293-31,34
28478-94,0
28925-95,36
30108-95,14
30293-95,0
29671-96,58
12980-33,54
13012-33,56
16941-41,60
16949-41,0
16973-43,50
16981-43,54
35101-134,44
33855-135,12
34751-135,12
33321-136,20
33929-139,38
34027-139,6
16389-36,6
16421-36,54
17706-44,12
17738-44,20
17895-44,60
17903-44,36
18014-44,46
18046-44,42
18708-44,48
20094-22,14
18256-47,24
19250-47,50
19534-47,48
19842-48,36
17199-49,46
18297-49,60
18598-49,34
19218-49,10
19368-49,52
18481-50,2
19446-50,54
17199-51,42
19736-51,54
20404-51,22
21994-60,2
22219-60,32
19636-52,50
19736-53,10
20033-53,54
20887-53,4
32364-53,32
17303-54,34
18370-54,40
19636-54,56
32497-54,32
17123-55,0
20883-55,14
32491-107,8
33062-111,4
33180-111,16
33032-112,32
33096-112,22
32388-113,26
32630-117,20
32975-118,24
32452-119,18
32635-120,16
32522-124,6
32926-126,16
33109-127,50
33120-128,30
32786-130,56
32487-131,6
32969-132,28
32973-132,38
32402-133,32
19513-56,42
20328-57,52
21229-57,10
17535-58,54
17936-59,24
18894-59,48
20561-59,46
21953-61,48
22037-61,0
23364-61,4
22956-62,28
21843-63,14
22037-63,32
23506-63,54
23657-63,16
23154-64,30
23565-64,60
24057-66,60
22542-67,50
23697-67,20
21722-71,46
22447-71,30
23000-71,50
22123-72,44
23753-72,18
24580-72,4
24721-72,10
24729-72,28
24424-73,22
25393-73,8
21333-74,6
22975-77,38
23408-77,44
23926-77,52
24846-77,32
22149-78,8
26060-79,10
27215-79,38
26401-82,58
26794-82,4
25842-83,18
26251-85,40
34953-85,44
35164-85,24
27716-86,40
28335-86,50
28084-87,42
28188-87,38
28931-87,32
30359-88,48
30378-88,52
30159-89,4
28691-90,6
28834-90,28
30592-90,18
30736-90,42
30805-90,58
28361-91,28
29475-91,20
30652-91,8
27877-92,2
28427-92,30
30033-93,38
31219-93,34
30081-97,56
30922-98,44
28007-99,26
28835-99,4
30599-99,44
27799-100,24
29070-100,50
29825-100,46
30647-100,30
30575-101,12
30827-101,2
31198-101,24
31238-101,60
31302-101,28
31881-101,56
32044-101,18
28075-102,4
29603-102,52
30686-102,8
31740-102,6
30970-103,8
32073-103,22
28003-105,26
29904-105,58
36259-146,4
38131-146,8
36286-147,48
37045-147,56
47623-176,28
49284-176,58
49316-176,56
50922-176,54
49156-178,30
49855-178,38
50753-178,16
48003-179,16
48543-179,10
50235-179,32
50406-179,60
50534-179,12
50775-179,10
50330-180,2
49738-181,42
41929-155,30
42052-155,18
41150-156,42
42267-157,28
42559-159,16
41280-160,40
42376-160,48
41925-161,18
43097-161,18
43319-161,16
41819-162,58
42263-162,34
42512-162,58
43623-166,46
43944-166,32
44574-166,24
43602-167,0
43634-167,16
44856-167,32
44860-167,44
44448-168,60
43610-169,36
46344-171,46
47733-182,36
49644-183,18
524-3,34
40086-151,50
40139-151,34
3512-4,14
3070-5,8
3155-6,52
3808-6,58
4021-6,58
2407-7,30
2758-7,36
2504-8,0
3650-8,54
3657-8,40
3815-8,14
4262-8,14
5079-8,36
24492-68,48
24612-69,16
24804-69,42
22775-70,32
23929-70,38
24905-70,46
49638-173,32
47677-174,36
48912-175,32
2905-9,50
1938-10,48
4771-10,54
3573-11,30
37029-11,40
38134-11,0
4420-12,54
36230-12,22
37429-12,0
5038-13,48
5322-13,46
7192-14,40
7358-14,28
7301-15,14
7407-15,2
5882-16,20
6556-16,0
7281-16,60
39888-148,50
39178-149,58
8066-18,20
8479-18,50
6043-19,18
8378-19,16
8540-19,30
8675-19,30
9278-20,52
9294-20,6
7281-22,18
9072-22,6
6495-24,58
7804-24,42
10848-24,36
7471-25,38
6083-26,52
10559-26,36
10848-26,40
9395-27,14
10047-27,8
10285-27,0
33842-140,48
35419-140,32
35555-140,42
33792-141,40
35842-141,14
33842-142,40
33978-142,52
33490-144,2
33839-144,14
35277-144,8
34097-145,8
7160-28,56
9030-29,44
9322-29,60
9747-29,26
38484-152,22
40255-154,56
11417-30,22
12208-30,2
12865-31,52
12082-32,34
31892-94,14
29226-96,34
29597-96,16
31962-96,34
16962-41,6
14981-35,12
15426-35,46
16544-35,40
33629-134,22
34184-134,54
33250-135,12
33393-135,32
33629-136,12
33827-136,28
34784-136,56
33359-138,16
34784-138,52
33614-139,14
15113-36,60
16649-38,56
16666-39,26
19081-44,60
17169-45,4
17176-45,22
17177-45,32
17208-45,16
17509-45,32
19130-45,4
17317-46,8
17767-46,8
18384-46,16
18654-46,2
18261-22,56
19835-22,40
17658-47,18
19937-47,52
20098-47,50
21645-48,40
22931-48,34
18180-49,46
18549-49,58
18945-49,40
19348-49,0
19612-49,0
19613-49,20
20099-49,40
19539-50,48
18945-51,26
19272-51,50
21941-60,56
21973-60,34
22233-60,50
22265-60,52
17517-52,8
18036-52,2
18079-52,26
19539-52,20
19536-53,50
20463-53,56
17886-54,34
19277-55,50
19608-55,24
20683-55,30
32256-107,42
32437-110,44
32580-116,40
32516-118,48
32908-118,20
32681-119,0
32838-121,14
32716-123,8
32315-124,40
32293-125,10
32375-125,38
32873-125,56
32939-126,0
32403-129,10
32646-129,22
32760-132,42
19653-56,6
21246-56,42
18909-57,38
18940-57,48
19608-57,30
20864-57,4
18313-58,54
19317-58,44
20767-58,50
18140-59,50
18941-59,16
19467-59,30
20509-59,12
23819-61,58
23277-62,0
21390-63,12
23961-63,60
24095-63,8
23277-64,54
23442-64,24
22383-65,8
23885-65,20
22895-66,26
23278-66,46
23442-66,46
23484-66,42
23617-66,56
21362-67,58
24034-67,60
23337-71,46
24710-71,28
23480-72,32
24082-76,20
24255-76,46
24274-76,56
24439-76,20
24974-76,4
25415-76,42
22723-77,48
23165-77,42
23997-77,34
24973-77,54
25588-79,56
25622-80,12
26982-80,32
27000-81,2
27605-81,60
25491-85,0
26891-85,16
27357-85,60
35647-85,58
35729-85,52
35943-85,54
28504-86,30
29017-86,10
29021-86,26
28106-88,6
29820-88,4
28106-90,34
28139-90,20
29740-90,34
30423-90,44
29629-91,20
28665-92,2
29160-92,60
30645-93,0
31474-93,14
30350-97,26
31717-97,26
31949-97,28
28994-98,56
28028-99,28
28742-99,52
30447-99,50
31815-100,46
28588-101,14
28825-101,60
28893-101,8
29984-101,30
32110-101,58
27746-103,58
27758-103,20
28825-103,10
29585-104,4
29626-104,14
32180-104,54
30338-105,50
30878-105,48
29626-106,30
31330-106,40
31397-106,14
32172-106,52
36159-147,26
36699-147,56
38015-147,52
38302-147,26
48329-176,2
50233-176,48
47707-177,2
49982-177,4
50362-178,2
50583-178,34
47338-179,20
50466-179,50
49416-180,20
49680-180,56
47783-181,48
40981-155,10
42078-155,2
41602-156,12
42195-156,28
41659-157,42
41771-157,0
42280-159,58
43073-160,18
42933-161,6
41749-162,54
42537-162,40
42665-162,6
45310-163,52
44824-164,18
45383-164,12
43901-165,44
44024-165,2
44037-165,52
44933-165,46
45311-165,16
44595-166,38
44824-166,46
44828-166,24
43901-167,40
44595-168,48
43429-169,8
45156-169,60
46211-170,28
47342-172,6
47451-172,32
47462-172,30
47655-172,2
49544-182,8
50329-182,48
48724-183,30
49687-183,30
49811-183,32
50039-183,24
50374-183,46
1263-0,0
1013-1,0
1554-1,48
38414-1,2
39123-1,18
39791-1,32
40632-1,44
40633-1,58
1615-2,2
696-3,46
39630-150,32
39933-150,10
40772-150,60
39235-151,60
40873-151,16
40893-151,12
1971-4,6
3893-4,54
2379-6,58
3537-6,0
2266-7,2
2991-7,32
3488-7,38
5198-7,48
22385-68,32
22842-68,18
23317-68,16
23801-68,22
24278-68,36
21483-69,50
23362-69,30
24220-69,30
21438-70,52
21841-70,16
24321-70,14
48089-173,38
50300-173,46
48527-174,30
48860-175,54
49819-175,54
50142-175,30
50301-175,2
5559-9,34
4283-10,28
5449-10,24
2425-11,8
3785-11,40
4685-11,56
5567-11,46
37248-11,20
3894-12,22
5292-12,12
5251-13,4
6562-14,54
7379-14,46
6917-16,6
38482-148,18
38494-148,56
39339-148,0
39602-148,26
38530-149,18
7112-17,42
8250-17,28
7731-18,50
8088-18,60
8842-18,30
7542-22,38
7914-23,44
9627-23,40
5604-24,26
9817-24,52
10764-24,10
9861-26,48
5680-27,28
6449-27,2
35814-140,0
35764-141,36
33340-142,18
34438-142,60
35907-143,50
34011-144,14
35468-144,0
10763-28,12
6817-29,18
9918-29,36
40634-154,4
40704-154,12
11744-30,0
12237-30,12
12501-30,42
13838-34,10
11995-31,48
12302-31,34
11420-32,42
31734-95,0
28345-96,8
30112-96,24
30478-96,0
12208-33,54
16789-41,2
16971-42,22
13737-35,10
33685-135,28
34401-135,36
34405-135,8
33879-136,38
34007-136,10
34716-136,12
34833-136,8
34841-136,42
33756-137,42
34320-137,58
34940-138,26
16249-36,58
17157-44,6
19076-44,26
17121-46,24
18197-46,24
18413-46,10
18451-46,52
17256-22,30
18885-22,60
19902-22,58
20214-22,58
18460-47,46
19776-47,56
18675-48,50
20332-48,2
19667-49,28
20334-49,50
19043-50,60
19711-50,2
18449-51,28
